nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dlv_p,o_dlv_e,o_hops,legs,i1_rcs_p_normalized,i1_rcs_e_normalized,i1_dep_1_p_normalized,i1_dep_1_e_normalized,i1_rcf_1_p_normalized,i1_rcf_1_e_normalized,i1_dlv_p_normalized,i1_dlv_e_normalized,o_rcs_p_normalized,o_rcs_e_normalized,o_dep_1_p_normalized,o_dep_1_e_normalized,o_rcf_1_p_normalized,o_rcf_1_e_normalized,o_dlv_p_normalized,o_dlv_e_normalized
1222.0,7374.0,1320.0,493.0,300.0,1149.0,308.0,775.0,672.0,485.0,,,,,,,1140.0,141.0,1.0,3913,95.0,14.0,135.0,156.0,815,285.0,286.0,485,,,,,,,5160.0,23.0,1,,,,,,,,,,,,,5633.0,964.0,792.0,180.0,297.0,485.0,885.0,756.0,149.0,1115.0,1239.0,149,680.0,595.0,628,5460.0,2039.0,2.0,2.0,0.02786902617357211,0.010613512813875228,0.08032845412352732,0.12041224103480913,0.14643506362351041,0.017295226097682595,0.09861325115562404,0.0015388673935983115,0.019519244468868942,0.016138246215367035,0.058823529411764705,0.022797842784768752,0.17000607164541592,0.13680014495379597,0.4627659574468086,0.0036384475718986165
1223.0,7699.0,1158.0,465.0,180.0,813.0,149.0,1080.0,1219.0,431.0,,,,,,,6960.0,577.0,1.0,1055,1022.0,201.0,180.0,958.0,783,655.0,604.0,431,,,,,,,320.0,4447.0,1,6579,920.0,6.0,240.0,1134.0,128,795.0,511.0,431,3960.0,8888.0,1,8282.0,499.0,226.0,90.0,300.0,431.0,1780.0,1482.0,700.0,345.0,662.0,700,965.0,578.0,742,3780.0,478.0,2.0,3.0,0.024435731694394405,0.010009491759427043,0.037486611924312754,0.08507729519402671,0.20803878004443546,0.03165105109833871,0.6964560862865948,0.006331340133661625,0.010054751582503919,0.004590525156077855,0.0,0.023042980879228632,0.35114349321999594,0.2683457148034064,0.31382978723404253,0.0008515895445513444
1224.0,10861.0,962.0,50.0,240.0,1091.0,815.0,995.0,811.0,671.0,,,,,,,4680.0,373.0,1.0,8624,271.0,213.0,210.0,208.0,663,255.0,154.0,815,805.0,924.0,815,1020.0,993.0,671,4740.0,69.0,2,9815,1036.0,81.0,240.0,1154.0,815,995.0,764.0,671,4680.0,112.0,1,12921.0,5432.0,5274.0,90.0,254.0,671.0,815.0,736.0,700.0,,,,,,,3780.0,219.0,1.0,3.0,0.02028186923810533,0.0010570368452843214,0.05890753302392003,0.11431275633610263,0.190870531205817,0.020943232816313676,0.4622496147919877,0.0040889905029898,0.11045979117054407,0.10758150732443791,0.0,0.019284196764177152,0.15583889900829792,0.13317630005435765,0.31382978723404253,0.0003891960601932769
1225.0,215.0,311.0,157.0,300.0,402.0,609.0,825.0,649.0,815.0,835.0,990.0,815,290.0,146.0,236,5100.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13307.0,1570.0,1334.0,120.0,261.0,236.0,390.0,169.0,815.0,1225.0,1489.0,815,970.0,1021.0,403,5160.0,718.0,2.0,1.0,0.006485111794002332,0.003365260160497023,0.08032845412352732,0.041855084656641076,0.15653403352858009,0.016691599086686087,0.5053929121725732,0.00017587055926837847,0.03185361584335755,0.027196311258007914,0.0196078431372549,0.019856185651250205,0.06982392228293868,0.030440297155281754,0.43617021276595747,0.001280062271369631
1226.0,9756.0,227.0,128.0,135.0,180.0,815.0,285.0,239.0,485.0,,,,,,,5160.0,24.0,1.0,14048,774.0,149.0,150.0,715.0,750,540.0,202.0,485,,,,,,,720.0,317.0,1,13587,895.0,171.0,150.0,814.0,750,540.0,180.0,485,720.0,268.0,1,6981.0,1049.0,803.0,180.0,370.0,485.0,885.0,623.0,149.0,,,,,,,6680.0,8053.0,1.0,3.0,0.004704885027021299,0.0027396669255328326,0.021420921099607287,0.01850878115469555,0.047465158553827505,0.005931291499357005,0.5115562403697997,0.00025281392894829405,0.021249313061000183,0.016362671889664174,0.058823529411764705,0.028762869749959143,0.17000607164541592,0.11270157637253125,0.5709219858156028,0.014375259984753511
1227.0,13018.0,3988.0,3837.0,90.0,194.0,671.0,815.0,498.0,700.0,1105.0,1418.0,700,1850.0,1312.0,308,3780.0,5555.0,2.0,7765,33058.0,32279.0,90.0,924.0,233,1105.0,665.0,308,,,,,,,3780.0,4175.0,1,7435,2260.0,1030.0,300.0,1509.0,256,895.0,882.0,308,2220.0,839.0,1,9079.0,1300.0,289.0,300.0,1266.0,308.0,805.0,652.0,256.0,,,,,,,2940.0,349.0,1.0,3.0,0.08441241920101727,0.08275088445940115,0.0053552302749018225,0.01998107056472815,0.15451423954756616,0.012728656536230743,0.3697996918335902,0.061049067886035875,0.026358103844823025,0.0058758721997796545,0.13725490196078433,0.10197744729530969,0.15381501720299534,0.1179561514767168,0.2393617021276596,0.0006212854538865154
1228.0,1913.0,3516.0,243.0,90.0,3211.0,308.0,1040.0,2124.0,233.0,,,,,,,3780.0,663.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14043.0,4535.0,2036.0,90.0,2524.0,233.0,1015.0,576.0,609.0,,,,,,,3780.0,2712.0,1.0,1.0,0.07440924022464766,0.005220467684873587,0.0053552302749018225,0.33725943842675354,0.19995960412037972,0.05540246174841876,0.3697996918335902,0.007276644389729159,0.09220247908652379,0.04151874974497083,0.0,0.2047720215721523,0.19631653511434932,0.10418554085885125,0.31382978723404253,0.0048399565100182285
1229.0,6350.0,1590.0,1467.0,150.0,237.0,413.0,760.0,716.0,128.0,,,,,,,4200.0,1057.0,1.0,2133,11922.0,9955.0,90.0,1997.0,476,1055.0,922.0,128,,,,,,,3780.0,914.0,1,,,,,,,,,,,,,10351.0,1335.0,693.0,90.0,677.0,128.0,1225.0,996.0,700.0,205.0,489.0,700,585.0,188.0,257,3780.0,8312.0,2.0,2.0,0.03359118363886828,0.03162481663646561,0.026776151374509106,0.024503102324113995,0.1434053726519895,0.01844999081437157,0.41294298921417566,0.01160745691171298,0.027070485029818243,0.014118415146692782,0.0,0.05384866808302011,0.2388180530257033,0.1802862837470556,0.31382978723404253,0.014837653469111579
1230.0,6965.0,284.0,224.0,240.0,274.0,371.0,995.0,697.0,128.0,1690.0,1966.0,128,900.0,514.0,388,3960.0,558.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11910.0,500.0,136.0,900.0,1204.0,388.0,630.0,450.0,349.0,1055.0,1233.0,349,1206.0,1073.0,144,414.0,206.0,2.0,1.0,0.005912896047472714,0.004810596255069462,0.05890753302392003,0.028394152907771582,0.190870531205817,0.01795134241398315,0.3882896764252697,0.006122493844530425,0.01007510533064664,0.002754315093646713,0.5294117647058822,0.09691126000980553,0.11839708561020038,0.08135531799238993,0.015425531914893618,0.0003659871208239531
1231.0,11503.0,1381.0,1036.0,150.0,450.0,800.0,620.0,604.0,128.0,,,,,,,4200.0,461.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14160.0,14655.0,11673.0,240.0,3209.0,128.0,860.0,705.0,628.0,,,,,,,3960.0,615.0,1.0,1.0,0.029161809897213096,0.022327206834066787,0.026776151374509106,0.046902934062467136,0.11512825691779437,0.01551058971734509,0.41294298921417566,0.005056278578965881,0.29818241029085507,0.23813604276329212,0.09803921568627451,0.26074521980715804,0.1649463671321595,0.1275593404602283,0.32978723404255317,0.0010961760594434496
1232.0,9214.0,6050.0,5212.0,90.0,871.0,700.0,905.0,484.0,597.0,,,,,,,3780.0,33132.0,1.0,8639,865.0,244.0,300.0,955.0,308,930.0,934.0,597,,,,,,,2760.0,3753.0,1,,,,,,,,,,,,,12008.0,883.0,92.0,240.0,971.0,597.0,770.0,738.0,349.0,,,,,,,550.0,214.0,1.0,2.0,0.1281127476952421,0.11241263266891018,0.0053552302749018225,0.09117677989273319,0.17269238537669157,0.012361231399102434,0.3697996918335902,0.3641729686950404,0.017870590869308582,0.0018566123964581546,0.09803921568627451,0.07787220134008825,0.14673143088443635,0.13353868454430148,0.027482269503546097,0.0003802695450512293
1233.0,9508.0,349.0,215.0,150.0,254.0,750.0,145.0,237.0,349.0,565.0,453.0,349,167.0,104.0,783,393.0,268.0,2.0,921,415.0,338.0,240.0,287.0,174,798.0,715.0,783,,,,,,,402.0,321.0,1,5773,4615.0,4435.0,180.0,95.0,734,987.0,1441.0,783,1143.0,1008.0,1,4943.0,1368.0,780.0,240.0,738.0,783.0,2340.0,2686.0,256.0,1775.0,1489.0,256,980.0,668.0,411,780.0,5524.0,2.0,3.0,0.007290452474303275,0.0046164466304254035,0.026776151374509106,0.026290882322010725,0.019188042819632396,0.005878802194052961,0.02187981510015408,0.002934839957791066,0.027742158718528018,0.015893418207042886,0.09803921568627451,0.05883314267037098,0.46448087431693996,0.4865011777495923,0.047872340425531915,0.009860228625905817
1234.0,8657.0,120.0,96.0,150.0,125.0,583.0,110.0,115.0,128.0,1015.0,1018.0,128,135.0,114.0,166,4230.0,275.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12614.0,188.0,229.0,150.0,64.0,166.0,140.0,163.0,128.0,900.0,886.0,128,650.0,309.0,411,4230.0,4524.0,2.0,1.0,0.002437215216700223,0.002049357149020623,0.026776151374509106,0.012724787043853191,0.01211876388608362,0.002676954570506259,0.41602465331278893,0.0030117833274709814,0.0037247359101178486,0.0046517321581588935,0.0392156862745098,0.003758784115051479,0.019226877150374418,0.029353143685450264,0.3537234042553191,0.00807492559749629
1235.0,410.0,1104.0,190.0,180.0,1034.0,597.0,1055.0,1003.0,815.0,700.0,773.0,815,240.0,186.0,228,5040.0,110.0,2.0,375,1137.0,207.0,180.0,1050.0,597,1055.0,933.0,815,700.0,805.0,815,240.0,147.0,228,5040.0,6.0,2,1190,112.0,94.0,300.0,258.0,809,770.0,582.0,815,5040.0,5.0,2,5979.0,153.0,86.0,120.0,127.0,228.0,120.0,126.0,815.0,3550.0,3546.0,815,260.0,223.0,783,5100.0,167.0,2.0,3.0,0.02329130020133517,0.004077142117525239,0.037486611924312754,0.10831843516668418,0.2029892950919006,0.025982206125501926,0.49922958397534667,0.0011981181850158281,0.0030123547251226317,0.0017341983922960786,0.0196078431372549,0.008906684098708938,0.015179113539769279,0.022649030621489402,0.4308510638297872,0.00029636030271598153
1236.0,8309.0,11344.0,11236.0,90.0,131.0,113.0,1105.0,757.0,700.0,,,,,,,3780.0,501.0,1.0,9326,37993.0,35772.0,90.0,2252.0,815,1220.0,1019.0,700,,,,,,,4625.0,1258.0,1,1434,1241.0,251.0,90.0,1067.0,815,1270.0,1107.0,700,3780.0,566.0,1,2449.0,640.0,246.0,90.0,425.0,700.0,845.0,528.0,628.0,,,,,,,3780.0,427.0,1.0,3.0,0.24030942036664193,0.24236344809733368,0.0053552302749018225,0.013355768219581449,0.2130882649969703,0.019526021573104478,0.3697996918335902,0.005495954977136827,0.012924630070627509,0.004998571836618109,0.0,0.033257068148390266,0.16191054442420563,0.09548831310019931,0.31382978723404253,0.0007605390901024586
1237.0,3723.0,1085.0,61.0,240.0,1212.0,815.0,760.0,684.0,609.0,,,,,,,7680.0,70.0,1.0,742,1620.0,1250.0,300.0,629.0,671,1045.0,850.0,609,,,,,,,1140.0,1341.0,1,,,,,,,,,,,,,11831.0,375.0,264.0,300.0,371.0,609.0,735.0,540.0,281.0,,,,,,,4020.0,3926.0,1.0,2.0,0.022888629861184697,0.0012943308309603936,0.05890753302392003,0.12703754337995582,0.1434053726519895,0.01761016192950686,0.7704160246533128,0.0007584417868448822,0.007530886812806579,0.005365813849104338,0.13725490196078433,0.028844582448112437,0.13964784456587737,0.0976626200398623,0.3351063829787234,0.007007314386507394
1238.0,51.0,319.0,55.0,300.0,506.0,609.0,825.0,557.0,815.0,835.0,1089.0,815,290.0,96.0,236,5100.0,25.0,2.0,11316,833.0,282.0,150.0,644.0,485,100.0,140.0,815,500.0,390.0,815,300.0,135.0,236,5100.0,43.0,2,,,,,,,,,,,,,8458.0,1283.0,13.0,120.0,1325.0,236.0,420.0,400.0,815.0,3375.0,3399.0,815,820.0,715.0,441,5040.0,2722.0,2.0,2.0,0.0066546572003814775,0.0011648977478643542,0.08032845412352732,0.05279209170259754,0.15653403352858009,0.01427709104270005,0.5053929121725732,0.0002638058389025677,0.026012090126396777,0.0002448280083241523,0.0196078431372549,0.10679849648635398,0.0758955676988464,0.07229570574379417,0.4255319148936171,0.004857809540302323
1239.0,6661.0,1297.0,1214.0,240.0,286.0,128.0,970.0,718.0,456.0,,,,,,,3960.0,253.0,1.0,5133,2164.0,1876.0,420.0,809.0,349,1074.0,921.0,456,,,,,,,356.0,443.0,1,11904,37.0,68.0,240.0,162.0,128,970.0,750.0,456,3960.0,116.0,1,1124.0,4106.0,3293.0,90.0,838.0,456.0,905.0,567.0,700.0,90.0,429.0,700,2320.0,1505.0,411,3420.0,2607.0,2.0,3.0,0.027381583130232066,0.026167054965915953,0.05890753302392003,0.029656115259228098,0.18582104625328216,0.018502480119675615,0.3882896764252697,0.002769961308476961,0.0834707211332967,0.06716448361692577,0.0,0.06700441248570028,0.17405383525602106,0.102554810654104,0.28191489361702127,0.004652499692035228
1240.0,2108.0,1077.0,431.0,90.0,694.0,700.0,1285.0,943.0,485.0,,,,,,,3780.0,3163.0,1.0,4642,72.0,46.0,135.0,104.0,815,295.0,173.0,485,,,,,,,5160.0,163.0,1,12417,95.0,55.0,150.0,131.0,281,205.0,206.0,485,2880.0,115.0,1,6803.0,1909.0,1027.0,90.0,914.0,485.0,1240.0,955.0,700.0,595.0,899.0,700,1080.0,881.0,113,3780.0,388.0,2.0,3.0,0.02271908445480555,0.00927603762188282,0.0053552302749018225,0.07256283520874961,0.24944455665522117,0.0244075269663806,0.3697996918335902,0.03475641927541329,0.0387535364637398,0.020932794711715018,0.0,0.07321457754535055,0.24185387573365716,0.1728574017032071,0.31382978723404253,0.000690912271994487
1241.0,6949.0,1125.0,1055.0,240.0,265.0,128.0,970.0,751.0,456.0,,,,,,,3960.0,1405.0,1.0,14182,1473.0,1407.0,120.0,45.0,118,2550.0,2368.0,349,5335.0,5618.0,349,1074.0,986.0,456,356.0,580.0,2,11175,741.0,136.0,270.0,824.0,349,930.0,1192.0,456,435.0,4995.0,1,2683.0,1004.0,303.0,240.0,928.0,456.0,1015.0,1126.0,128.0,,,,,,,3960.0,893.0,1.0,3.0,0.02373635689308043,0.022737078263870912,0.05890753302392003,0.027447681144179194,0.18582104625328216,0.019368553657192346,0.3882896764252697,0.015432641575800212,0.02033339439457776,0.006161504876157832,0.09803921568627451,0.07435855531949666,0.19631653511434932,0.2038412755934046,0.32978723404255317,0.0015924903013412983
1242.0,5143.0,3121.0,2753.0,420.0,731.0,349.0,1069.0,877.0,456.0,,,,,,,356.0,4780.0,1.0,5131,2832.0,1502.0,420.0,1706.0,349,1434.0,1271.0,456,,,,,,,356.0,872.0,1,5141,1615.0,1590.0,420.0,429.0,349,1069.0,771.0,456,356.0,3711.0,1,2703.0,1411.0,518.0,150.0,1004.0,456.0,820.0,773.0,128.0,,,,,,,4170.0,3928.0,1.0,3.0,0.06603793578467733,0.059366640780050044,0.12317029632274189,0.0764538857924072,0.20581700666532013,0.022675379891347137,0.01807909604519774,0.0525303376714738,0.028617369888665,0.010548006691965562,0.0392156862745098,0.08056872037914692,0.1568508399109492,0.13988041311831853,0.348404255319149,0.007010884992564213
1243.0,824.0,875.0,305.0,180.0,699.0,761.0,355.0,133.0,609.0,180.0,400.0,256,1010.0,1003.0,256,1620.0,1213.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3319.0,21293.0,20576.0,90.0,757.0,256.0,1240.0,915.0,700.0,40.0,358.0,700,585.0,173.0,257,3780.0,153.0,2.0,1.0,0.01843806294373212,0.006557942876865994,0.037486611924312754,0.07308865285518981,0.06160371642092506,0.003149358318242658,0.14791987673343607,0.013322194864579669,0.43329059046223367,0.4197780226057861,0.0,0.06038568393528355,0.24185387573365716,0.1656097119043305,0.31382978723404253,0.00027136606031824816
1244.0,7859.0,2418.0,1720.0,240.0,878.0,233.0,395.0,146.0,398.0,,,,,,,9700.0,1111.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14557.0,1576.0,1181.0,150.0,481.0,398.0,195.0,177.0,128.0,860.0,900.0,128,420.0,436.0,149,4230.0,28.0,2.0,1.0,0.051139133199109885,0.03708257830701527,0.05890753302392003,0.0919129245977495,0.0696828923449808,0.0034905388027189456,0.9779147406266051,0.012201020049243757,0.03197573833221388,0.02407475415187497,0.0392156862745098,0.037832979244974675,0.030358227079538558,0.03188983511505707,0.3537234042553191,4.8203181767057236e-05
1245.0,4211.0,1169.0,179.0,240.0,1173.0,815.0,685.0,766.0,555.0,,,,,,,5760.0,1090.0,1.0,7230,7475.0,7400.0,310.0,330.0,690,770.0,820.0,555,,,,,,,1560.0,395.0,1,10081,1130.0,105.0,240.0,1227.0,815,705.0,705.0,555,5760.0,1221.0,1,13798.0,1165.0,29.0,300.0,1385.0,555.0,1365.0,530.0,162.0,,,,,,,2820.0,2396.0,1.0,3.0,0.02466885662816573,0.003839848131849167,0.05890753302392003,0.12293616573772215,0.12825691779438497,0.019762223446972677,0.5731895223420648,0.01197018994020401,0.02361034784555576,0.0005712653527563552,0.13725490196078433,0.11170125837555156,0.2671523982999393,0.09585069759014314,0.22872340425531915,0.004275800753040818
1246.0,8144.0,1886.0,41.0,150.0,1940.0,149.0,505.0,469.0,128.0,,,,,,,4200.0,883.0,1.0,10201,2458.0,1139.0,90.0,1355.0,187,1195.0,1291.0,128,,,,,,,3780.0,2145.0,1,,,,,,,,,,,,,14164.0,142.0,58.0,150.0,174.0,128.0,120.0,182.0,727.0,,,,,,,4230.0,1141.0,1.0,2.0,0.03986436367489668,0.0008628872206402624,0.026776151374509106,0.20359659270165106,0.0919006261361341,0.011967561609322101,0.41294298921417566,0.009694864579669364,0.002788463495552706,0.0011629330395397232,0.0392156862745098,0.012747180911913712,0.015179113539769279,0.03279579633991665,0.3537234042553191,0.002035245452386861
1247.0,1893.0,3258.0,1265.0,90.0,2058.0,431.0,1745.0,1393.0,700.0,,,,,,,3780.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.0,2820.0,2155.0,90.0,814.0,700.0,695.0,239.0,561.0,,,,,,,3780.0,4592.0,1.0,1.0,0.06894140086892021,0.02726723617223229,0.0053552302749018225,0.21600588915764013,0.3423550797818622,0.03621762065979057,0.3697996918335902,0.0002418220189940204,0.05729580102175816,0.043946627494185334,0.0,0.06504330773002125,0.13155231734466707,0.04312375430331582,0.31382978723404253,0.008196326203428137
1248.0,14415.0,2505.0,2040.0,90.0,529.0,700.0,880.0,523.0,597.0,,,,,,,3780.0,6781.0,1.0,10377,1426.0,77.0,240.0,1536.0,815,890.0,849.0,597,,,,,,,5160.0,126.0,1,,,,,,,,,,,,,12063.0,2885.0,936.0,250.0,2158.0,597.0,1000.0,1034.0,349.0,,,,,,,550.0,2154.0,1.0,2.0,0.0529829394934831,0.04398567607213737,0.0053552302749018225,0.05521085287622252,0.16764290042415675,0.013384772852531297,0.3697996918335902,0.07452514948997536,0.05861879465103499,0.019076182315256863,0.10457516339869281,0.17486517404804705,0.19328071240639547,0.18717158905598838,0.027482269503546097,0.003843757420165712
1249.0,5286.0,704.0,295.0,240.0,598.0,610.0,425.0,167.0,128.0,55.0,317.0,128,420.0,171.0,238,3960.0,950.0,2.0,5879,393.0,309.0,150.0,184.0,800,605.0,727.0,128,2015.0,1911.0,128,840.0,240.0,238,3540.0,341.0,2,5478,45.0,213.0,420.0,192.0,441,945.0,928.0,815,5700.0,649.0,2,5961.0,1281.0,490.0,240.0,921.0,238.0,1680.0,1581.0,349.0,1895.0,2037.0,349,1235.0,1018.0,413,620.0,953.0,2.0,3.0,0.014814029882377875,0.006342221071705928,0.05890753302392003,0.062467136397097486,0.07574227428802262,0.004041676508411411,0.3882896764252697,0.010431322546605698,0.025971382630111336,0.009976741339209207,0.09803921568627451,0.07378656643242361,0.3309046751669703,0.286283747055626,0.03368794326241135,0.0016996084830458698
1250.0,10651.0,7441.0,6401.0,90.0,1325.0,128.0,1635.0,1379.0,700.0,240.0,248.0,700,795.0,403.0,671,3780.0,1053.0,2.0,2504,1451.0,925.0,90.0,556.0,700,795.0,395.0,671,,,,,,,3780.0,874.0,1,,,,,,,,,,,,,12204.0,2617.0,1781.0,180.0,968.0,671.0,1200.0,928.0,349.0,550.0,809.0,349,510.0,480.0,261,1260.0,2440.0,2.0,2.0,0.15759245522941612,0.13806195530244195,0.0053552302749018225,0.13892102218950467,0.3201373459907089,0.035850195522662255,0.3697996918335902,0.011563489271895884,0.0531639901487859,0.03631615456808259,0.058823529411764705,0.07762706324562837,0.2337583485124469,0.16796521108896537,0.09042553191489362,0.004354354086290837
1251.0,9601.0,3762.0,3227.0,90.0,565.0,299.0,820.0,457.0,700.0,600.0,978.0,700,1565.0,1202.0,128,3780.0,920.0,2.0,8024,396.0,209.0,150.0,274.0,308,620.0,679.0,128,,,,,,,4200.0,1332.0,1,2934,231.0,96.0,90.0,628.0,579,1005.0,631.0,128,3780.0,689.0,1,12208.0,4084.0,2686.0,90.0,1452.0,128.0,1230.0,854.0,700.0,,,,,,,3780.0,100.0,1.0,3.0,0.0796227614708064,0.06959185434463716,0.0053552302749018225,0.05899673993059207,0.15552413653807312,0.011652625777497835,0.3697996918335902,0.010101565247977489,0.08302293867415685,0.05478026686252908,0.0,0.11717600915182219,0.2398299939283546,0.15455698496104364,0.31382978723404253,0.0001767449998125432
1252.0,334.0,212.0,112.0,270.0,310.0,216.0,735.0,475.0,815.0,3725.0,4076.0,815,240.0,194.0,228,5040.0,9.0,2.0,10277,990.0,182.0,300.0,1048.0,524,315.0,208.0,815,2350.0,2471.0,815,240.0,163.0,228,5040.0,10.0,2,,,,,,,,,,,,,5999.0,69.0,19.0,120.0,110.0,228.0,120.0,113.0,815.0,670.0,672.0,815,265.0,248.0,783,5100.0,7.0,2.0,2.0,0.004386987390060401,0.002394512037276728,0.06961799357372368,0.03218003996214113,0.13835588769945467,0.012125029525234234,0.49922958397534667,8.793527963418924e-05,0.001302639881134111,0.0003672420124862284,0.0196078431372549,0.007517568230102959,0.015179113539769279,0.020293531436854504,0.4308510638297872,1.0711818170457163e-05
1253.0,11886.0,8035.0,7318.0,300.0,975.0,809.0,1335.0,947.0,403.0,,,,,,,3840.0,2635.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482.0,1544.0,304.0,90.0,1283.0,403.0,700.0,416.0,700.0,195.0,488.0,700,930.0,525.0,742,3780.0,1309.0,2.0,1.0,0.1701812016530677,0.15784364483561997,0.08032845412352732,0.10211378693868967,0.25954352656029084,0.024512505576988686,0.37596302003081666,0.028952690819556808,0.031324418391646826,0.006181907210184845,0.0,0.10336656316391568,0.13256425824731835,0.07519478166334481,0.31382978723404253,0.0023351763611596616
1254.0,2311.0,14665.0,13372.0,300.0,1566.0,555.0,870.0,668.0,341.0,,,,,,,1620.0,399.0,1.0,8618,14834.0,13066.0,300.0,2038.0,555,765.0,549.0,341,,,,,,,1620.0,301.0,1,11604,3567.0,3193.0,420.0,829.0,349,1274.0,1166.0,341,486.0,1026.0,1,13998.0,2336.0,1826.0,420.0,885.0,341.0,980.0,962.0,349.0,,,,,,,550.0,1974.0,1.0,3.0,0.3106919571897849,0.2884416256795237,0.08032845412352732,0.16426543274792302,0.1656231064431428,0.017190247487074508,0.14791987673343607,0.004374780161800915,0.047444586920681445,0.03723425959929816,0.21568627450980388,0.07084490929890505,0.18923294879579033,0.17412574741801048,0.027482269503546097,0.003522402875051997
1255.0,6374.0,1302.0,380.0,240.0,1122.0,128.0,970.0,733.0,456.0,,,,,,,3960.0,318.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.0,2936.0,2028.0,90.0,939.0,456.0,880.0,495.0,700.0,725.0,1112.0,700,1155.0,732.0,426,3780.0,60.0,2.0,1.0,0.027487549009219032,0.008175856415566486,0.05890753302392003,0.11757282574403197,0.18582104625328216,0.018896149909455946,0.3882896764252697,0.0034844354555047486,0.059656835806313736,0.04135553107275473,0.0,0.07525739499918288,0.16899413074276462,0.08950896901612611,0.31382978723404253,0.00010533287867616209
1256.0,12493.0,772.0,112.0,420.0,1055.0,700.0,1390.0,1371.0,128.0,,,,,,,3960.0,395.0,1.0,9474,324.0,104.0,90.0,343.0,579,1010.0,634.0,128,,,,,,,3780.0,297.0,1,8541,2928.0,2788.0,240.0,316.0,411,855.0,786.0,128,3960.0,84.0,1,11637.0,148.0,19.0,240.0,332.0,128.0,1035.0,828.0,700.0,,,,,,,3960.0,3.0,1.0,3.0,0.016255165836600614,0.002394512037276728,0.12317029632274189,0.1105268692817331,0.27065239345586745,0.03564023830144608,0.3882896764252697,0.00433081252198382,0.0029105859844090294,0.0003672420124862284,0.09803921568627451,0.02565778722013401,0.20036429872495448,0.14984598659177387,0.32978723404255317,3.5706060568190547e-06
1257.0,4911.0,1461.0,621.0,420.0,1240.0,349.0,1079.0,888.0,456.0,,,,,,,356.0,1025.0,1.0,3099,483.0,235.0,420.0,626.0,349,1079.0,1135.0,456,,,,,,,356.0,853.0,1,,,,,,,,,,,,,14580.0,634.0,106.0,240.0,720.0,456.0,1200.0,943.0,349.0,2410.0,2672.0,349,4936.0,881.0,778,2234.0,672.0,2.0,2.0,0.030857263961004557,0.013374751919924066,0.12317029632274189,0.12998212220002103,0.20783680064633409,0.02296407107051938,0.01807909604519774,0.011255715793176222,0.012802507581771184,0.0021422450728363325,0.09803921568627451,0.05736231410361171,0.2337583485124469,0.1706830947635441,0.1767730496453901,0.0011979383320627928
1258.0,14278.0,3103.0,2419.0,420.0,1076.0,349.0,1046.0,806.0,441.0,,,,,,,1049.0,2422.0,1.0,14450,3430.0,976.0,420.0,2830.0,349,1046.0,770.0,441,,,,,,,1049.0,1187.0,1,,,,,,,,,,,,,8997.0,3260.0,2760.0,90.0,539.0,441.0,725.0,331.0,579.0,,,,,,,3780.0,2070.0,1.0,2.0,0.06565645862032425,0.05216153248770385,0.12317029632274189,0.11273530339678199,0.2011714805089881,0.020812009553053564,0.08926553672316384,0.026611413999296517,0.06625145020455517,0.056290039580528015,0.0,0.04257231573786567,0.1376239627605748,0.059793440840732015,0.31382978723404253,0.0036937919657793116
